Component_ID,Lot_ID,True_Class,Anomaly_Score,IF_Prediction,Predicted_Anomaly
C42-057,L42,NORMAL,-0.10525545873307723,1,0
C28-093,L28,NORMAL,-0.09353347688087232,1,0
C40-089,L40,NORMAL,-0.12165903354947849,1,0
C26-072,L26,NORMAL,-0.08562540711226418,1,0
C24-003,L24,NORMAL,-0.11631014325143291,1,0
C28-070,L28,NORMAL,-0.10316598023005291,1,0
C47-041,L47,NORMAL,-0.07523438423508216,1,0
C31-071,L31,NORMAL,-0.10774131368239787,1,0
C33-052,L33,NORMAL,-0.09480120635719708,1,0
C18-021,L18,NORMAL,-0.1384079972201761,1,0
C31-098,L31,NORMAL,-0.09400088204872614,1,0
C48-046,L48,NORMAL,-0.12271625557876142,1,0
C24-049,L24,NORMAL,-0.09275468571320827,1,0
C40-071,L40,NORMAL,-0.11219535175372142,1,0
C46-047,L46,NORMAL,-0.10138031898910976,1,0
C33-091,L33,NORMAL,-0.1244610602690111,1,0
C45-049,L45,NORMAL,-0.10560547035980411,1,0
C21-047,L21,NORMAL,-0.09243280902573053,1,0
C30-089,L30,NORMAL,-0.1095247122066827,1,0
C16-016,L16,NORMAL,-0.1351476735136125,1,0
C25-019,L25,NORMAL,-0.11197730915307119,1,0
C48-066,L48,NORMAL,-0.0994502640420567,1,0
C50-003,L50,NORMAL,-0.08162978096923862,1,0
C50-016,L50,LATENT_DEFECT,0.034492338415742285,-1,1
C33-037,L33,NORMAL,-0.11164162034526437,1,0
C46-086,L46,NORMAL,-0.11368190519729876,1,0
C29-073,L29,NORMAL,-0.08949938581896794,1,0
C50-043,L50,NORMAL,-0.1029668135637507,1,0
C05-032,L05,LATENT_DEFECT,-0.006728012277524842,1,0
C04-078,L04,NORMAL,-0.09746628943853941,1,0
C32-053,L32,NORMAL,-0.13049426375248435,1,0
C17-025,L17,NORMAL,-0.10533541132475865,1,0
C25-015,L25,NORMAL,-0.10785729338319144,1,0
C30-052,L30,NORMAL,-0.1305877101271054,1,0
C50-009,L50,NORMAL,-0.09743100663103044,1,0
C41-083,L41,NORMAL,-0.08675075622241207,1,0
C43-094,L43,NORMAL,-0.10664332670187737,1,0
C25-073,L25,NORMAL,-0.05419751418343799,1,0
C30-056,L30,NORMAL,-0.12566560877310262,1,0
C25-020,L25,NORMAL,-0.09098866739237593,1,0
C48-053,L48,NORMAL,-0.11216724970778147,1,0
C40-042,L40,NORMAL,-0.12035859733630422,1,0
C08-076,L08,NORMAL,-0.08800077911332316,1,0
C31-009,L31,NORMAL,-0.12357424223095353,1,0
C08-034,L08,NORMAL,-0.05939489749670718,1,0
C50-078,L50,NORMAL,-0.099464129190873,1,0
C41-089,L41,NORMAL,-0.1175445231356424,1,0
C38-066,L38,NORMAL,-0.13026814757516686,1,0
C28-005,L28,NORMAL,-0.1333680665418442,1,0
C22-019,L22,NORMAL,-0.057237051387411975,1,0
C47-100,L47,NORMAL,-0.07849745536426289,1,0
C31-044,L31,NORMAL,-0.10570294159075411,1,0
C41-046,L41,NORMAL,-0.10883024598066299,1,0
C38-077,L38,NORMAL,-0.11047484782623795,1,0
C44-037,L44,NORMAL,-0.0934077818941485,1,0
C25-043,L25,NORMAL,-0.10338461365356355,1,0
C08-021,L08,NORMAL,-0.08477298628780922,1,0
C28-020,L28,OBVIOUS_FAILURE,0.17893028398991606,-1,1
C43-048,L43,NORMAL,-0.09341813531556387,1,0
C32-061,L32,NORMAL,-0.1300995051237393,1,0
C35-020,L35,NORMAL,-0.11259691152024509,1,0
C28-074,L28,NORMAL,-0.10998833471278602,1,0
C31-043,L31,NORMAL,-0.09054396281409027,1,0
C06-061,L06,NORMAL,-0.0737016081976184,1,0
C42-043,L42,NORMAL,-0.09697294077917623,1,0
C32-040,L32,LATENT_DEFECT,-0.033937061984035954,1,0
C16-090,L16,NORMAL,-0.12353678511204896,1,0
C19-002,L19,NORMAL,-0.10256846801436353,1,0
C38-007,L38,NORMAL,-0.10432915661727099,1,0
C32-027,L32,LATENT_DEFECT,0.010580416319861174,-1,1
C05-039,L05,NORMAL,-0.07308861887055629,1,0
C31-018,L31,LATENT_DEFECT,-0.010102346246842864,1,0
C30-029,L30,NORMAL,-0.10819961083249846,1,0
C27-074,L27,NORMAL,-0.11732153483531715,1,0
C08-020,L08,NORMAL,-0.09855127837065536,1,0
C16-054,L16,NORMAL,-0.12901995464696425,1,0
C33-038,L33,NORMAL,-0.09174946815701479,1,0
C42-010,L42,OBVIOUS_FAILURE,0.15750935697162605,-1,1
C11-059,L11,NORMAL,-0.12536045571505028,1,0
C33-088,L33,NORMAL,-0.04428836358484012,1,0
C05-013,L05,NORMAL,-0.08230885447117559,1,0
C11-032,L11,NORMAL,-0.09491385713282346,1,0
C06-025,L06,NORMAL,-0.0775081111968538,1,0
C17-024,L17,NORMAL,-0.07401812151586523,1,0
C43-027,L43,NORMAL,-0.11054077414716168,1,0
C44-097,L44,LATENT_DEFECT,0.013472675675870849,-1,1
C26-034,L26,NORMAL,-0.08688533214755711,1,0
C38-074,L38,LATENT_DEFECT,0.0007694302986086532,-1,1
C42-018,L42,NORMAL,-0.09617005755687635,1,0
C42-092,L42,NORMAL,-0.0926697006560453,1,0
C26-059,L26,NORMAL,-0.06905503430705301,1,0
C46-052,L46,NORMAL,-0.07957985080739227,1,0
C18-047,L18,NORMAL,-0.1234836892063787,1,0
C05-094,L05,NORMAL,-0.05801165597917718,1,0
C26-065,L26,NORMAL,-0.1085043217290596,1,0
C19-047,L19,LATENT_DEFECT,-0.009978771332195324,1,0
C32-022,L32,NORMAL,-0.13787229696201075,1,0
C28-030,L28,NORMAL,-0.11358674627611637,1,0
C05-018,L05,NORMAL,-0.07753634266705173,1,0
C16-046,L16,NORMAL,-0.121031571400321,1,0
C30-071,L30,NORMAL,-0.11930449101072016,1,0
C04-004,L04,NORMAL,-0.09859922037412922,1,0
C04-075,L04,LATENT_DEFECT,0.04042760094631881,-1,1
C29-056,L29,NORMAL,-0.08826064748649032,1,0
C10-068,L10,NORMAL,-0.08827051427349891,1,0
C04-006,L04,NORMAL,-0.07930986711958637,1,0
C24-047,L24,NORMAL,-0.10091258202891962,1,0
C19-020,L19,NORMAL,-0.12913185525862292,1,0
C06-029,L06,NORMAL,-0.0940297577339112,1,0
C21-064,L21,NORMAL,-0.0829612117659968,1,0
C06-043,L06,OBVIOUS_FAILURE,0.17873961019391127,-1,1
C41-065,L41,NORMAL,-0.10455559357356725,1,0
C22-061,L22,NORMAL,-0.09550678091330356,1,0
C44-029,L44,NORMAL,-0.12699515203594247,1,0
C50-095,L50,NORMAL,-0.09117130307944016,1,0
C27-027,L27,NORMAL,-0.13371904533083756,1,0
C28-006,L28,NORMAL,-0.13024229553750166,1,0
C47-052,L47,NORMAL,-0.08363170439203027,1,0
C50-074,L50,NORMAL,-0.10940561591275189,1,0
C42-016,L42,NORMAL,-0.10429072784612958,1,0
C44-067,L44,NORMAL,-0.10567995700270921,1,0
C31-090,L31,NORMAL,-0.10189395987378863,1,0
C42-041,L42,OBVIOUS_FAILURE,0.1616956640931091,-1,1
C38-063,L38,NORMAL,-0.10535762329564136,1,0
C31-076,L31,LATENT_DEFECT,0.027258226687184584,-1,1
C29-062,L29,NORMAL,-0.08576985512515473,1,0
C25-006,L25,NORMAL,-0.09415541268983779,1,0
C27-042,L27,NORMAL,-0.12732546679130596,1,0
C39-073,L39,NORMAL,-0.11319439644276291,1,0
C16-023,L16,NORMAL,-0.10255242518674978,1,0
C42-001,L42,NORMAL,-0.08949749550705693,1,0
C26-094,L26,NORMAL,-0.0852166623835835,1,0
C05-011,L05,LATENT_DEFECT,-0.010077008077575944,1,0
C35-076,L35,NORMAL,-0.13721183906459927,1,0
C41-049,L41,NORMAL,-0.12212682632679672,1,0
C22-070,L22,LATENT_DEFECT,-0.003797845639284536,1,0
C43-065,L43,NORMAL,-0.12016481812379887,1,0
C06-033,L06,NORMAL,-0.10411946060405314,1,0
C04-067,L04,LATENT_DEFECT,0.05694774425422944,-1,1
C46-059,L46,NORMAL,-0.07634023913247678,1,0
C32-073,L32,NORMAL,-0.13144449406300512,1,0
C33-093,L33,NORMAL,-0.12311918174229058,1,0
C11-037,L11,NORMAL,-0.09568921408359349,1,0
C05-026,L05,NORMAL,-0.07607282813411931,1,0
C33-034,L33,NORMAL,-0.12251094594098277,1,0
C24-055,L24,NORMAL,-0.10491400217959795,1,0
C43-092,L43,NORMAL,-0.12972636280232896,1,0
C31-077,L31,NORMAL,-0.12009162596329581,1,0
C43-066,L43,NORMAL,-0.1263998613954736,1,0
C42-015,L42,NORMAL,-0.11039496900565249,1,0
C32-076,L32,NORMAL,-0.10349054014427828,1,0
C10-085,L10,LATENT_DEFECT,-0.021973557755659456,1,0
C28-055,L28,NORMAL,-0.12116659211659625,1,0
C46-022,L46,NORMAL,-0.10726974021600899,1,0
C41-050,L41,NORMAL,-0.09083053273232466,1,0
C43-001,L43,NORMAL,-0.10908571205568263,1,0
C29-075,L29,NORMAL,-0.08963967881807533,1,0
C39-011,L39,NORMAL,-0.10607068414561893,1,0
C19-019,L19,NORMAL,-0.12295072601402607,1,0
C28-047,L28,NORMAL,-0.08554509766865753,1,0
C21-027,L21,NORMAL,-0.08389108111282112,1,0
C21-031,L21,NORMAL,-0.08729600867475235,1,0
C18-083,L18,NORMAL,-0.1275738148351268,1,0
C25-036,L25,NORMAL,-0.06063504175744361,1,0
C47-014,L47,NORMAL,-0.0847266110171549,1,0
C08-065,L08,NORMAL,-0.07527681945245857,1,0
C33-026,L33,NORMAL,-0.12084000175362802,1,0
C04-028,L04,NORMAL,-0.08272774592760895,1,0
C10-074,L10,NORMAL,-0.09579017958720754,1,0
C11-026,L11,OBVIOUS_FAILURE,0.1107348503685377,-1,1
C17-026,L17,LATENT_DEFECT,0.0315175488281908,-1,1
C04-056,L04,LATENT_DEFECT,0.023086626034357183,-1,1
C16-039,L16,NORMAL,-0.13487343653826422,1,0
C08-003,L08,LATENT_DEFECT,0.07494259343030374,-1,1
C45-043,L45,LATENT_DEFECT,-0.010492880531258741,1,0
C24-077,L24,NORMAL,-0.11505520980675182,1,0
C45-075,L45,NORMAL,-0.04896025225435091,1,0
C16-025,L16,NORMAL,-0.10568140300927104,1,0
C32-056,L32,NORMAL,-0.09778915565995833,1,0
C24-081,L24,NORMAL,-0.0711888693027331,1,0
C21-050,L21,NORMAL,-0.0831590610043158,1,0
C08-037,L08,NORMAL,-0.03237328217632829,1,0
C04-048,L04,NORMAL,-0.0730066061486992,1,0
C05-007,L05,NORMAL,-0.10450328585675822,1,0
C38-098,L38,NORMAL,-0.116098704566027,1,0
C21-080,L21,NORMAL,-0.07376621814043649,1,0
C35-087,L35,NORMAL,-0.1278345971257327,1,0
C35-062,L35,NORMAL,-0.10413663006465851,1,0
C22-045,L22,NORMAL,-0.0729920690701979,1,0
C42-081,L42,NORMAL,-0.09081785241598456,1,0
C35-097,L35,NORMAL,-0.1045694276874275,1,0
C30-037,L30,LATENT_DEFECT,-0.01822308971949549,1,0
C29-054,L29,NORMAL,-0.10017193136519326,1,0
C22-002,L22,NORMAL,-0.11548009058263842,1,0
C31-069,L31,NORMAL,-0.11254066638639504,1,0
C41-056,L41,NORMAL,-0.0760552493515963,1,0
C47-001,L47,LATENT_DEFECT,0.01948221750295409,-1,1
C11-024,L11,NORMAL,-0.08711870891546158,1,0
C35-081,L35,NORMAL,-0.0978949679429858,1,0
C26-029,L26,NORMAL,-0.10540731347376614,1,0
C40-082,L40,NORMAL,-0.10971656835731952,1,0
C45-042,L45,NORMAL,-0.10691335945747166,1,0
C16-004,L16,NORMAL,-0.1002634503175186,1,0
C26-090,L26,NORMAL,-0.06633269186512336,1,0
C42-040,L42,NORMAL,-0.09409688342966582,1,0
C04-061,L04,NORMAL,-0.09842963930179588,1,0
C47-008,L47,NORMAL,-0.08849076304024028,1,0
C16-072,L16,NORMAL,-0.12594069870097052,1,0
C04-093,L04,NORMAL,-0.09289604711388644,1,0
C16-067,L16,NORMAL,-0.12907907335668972,1,0
C30-088,L30,NORMAL,-0.07739817109258579,1,0
C06-081,L06,NORMAL,-0.11770390616115967,1,0
C29-020,L29,NORMAL,-0.08265561432765178,1,0
C08-060,L08,NORMAL,-0.05492980172637263,1,0
C18-100,L18,NORMAL,-0.11850932015882365,1,0
C31-036,L31,NORMAL,-0.12667989899939308,1,0
C31-095,L31,NORMAL,-0.11870143458684224,1,0
C41-100,L41,NORMAL,-0.13150913043890922,1,0
C17-061,L17,NORMAL,-0.09433163329522348,1,0
C33-059,L33,NORMAL,-0.12254927468049609,1,0
C45-059,L45,NORMAL,-0.1135430369873785,1,0
C04-043,L04,NORMAL,-0.060502303868012974,1,0
C33-074,L33,OBVIOUS_FAILURE,0.2592820356183394,-1,1
C06-005,L06,LATENT_DEFECT,0.022321413431834913,-1,1
C26-074,L26,LATENT_DEFECT,0.03894355708893116,-1,1
C33-001,L33,NORMAL,-0.09458247798689007,1,0
C40-094,L40,NORMAL,-0.12700512785262497,1,0
C04-069,L04,NORMAL,-0.04949378684503897,1,0
C30-076,L30,NORMAL,-0.11180286434663805,1,0
C42-073,L42,NORMAL,-0.0964788589128826,1,0
C35-032,L35,NORMAL,-0.12196704648933077,1,0
C05-038,L05,OBVIOUS_FAILURE,0.17815904430693197,-1,1
C17-097,L17,NORMAL,-0.09434729054630903,1,0
C33-081,L33,NORMAL,-0.10156915457174431,1,0
C33-029,L33,NORMAL,-0.08125135717151866,1,0
C17-059,L17,NORMAL,-0.1232932194029901,1,0
C11-042,L11,NORMAL,-0.10497896306524879,1,0
C21-020,L21,NORMAL,-0.11288683972751146,1,0
C41-075,L41,NORMAL,-0.0881691132591772,1,0
C05-066,L05,NORMAL,-0.09572859811197754,1,0
C06-049,L06,NORMAL,-0.09244580948548348,1,0
C25-032,L25,NORMAL,-0.07547843602689858,1,0
C32-018,L32,NORMAL,-0.1275831424157184,1,0
C10-047,L10,NORMAL,-0.10692290665458576,1,0
C39-083,L39,NORMAL,-0.11446531553807626,1,0
C25-059,L25,LATENT_DEFECT,0.02002151351496151,-1,1
C33-046,L33,NORMAL,-0.10119514730589613,1,0
C25-030,L25,NORMAL,-0.08598934184359042,1,0
C48-096,L48,NORMAL,-0.08602044241647677,1,0
C33-051,L33,NORMAL,-0.0603051455134333,1,0
C10-035,L10,NORMAL,-0.12430129694874348,1,0
C33-023,L33,NORMAL,-0.06797409359573314,1,0
C11-078,L11,NORMAL,-0.10406208725526195,1,0
C42-086,L42,NORMAL,-0.04569352948541383,1,0
C46-100,L46,NORMAL,-0.07866048309743101,1,0
C39-049,L39,OBVIOUS_FAILURE,0.17619923996324305,-1,1
C30-049,L30,NORMAL,-0.10958021360221432,1,0
C17-063,L17,NORMAL,-0.09369687387007808,1,0
C08-089,L08,NORMAL,-0.048150673041383096,1,0
C06-036,L06,NORMAL,-0.04663430214876629,1,0
C45-040,L45,LATENT_DEFECT,0.07861778936447039,-1,1
C31-085,L31,NORMAL,-0.10273563359150867,1,0
C06-068,L06,NORMAL,-0.07928320060578697,1,0
C17-071,L17,LATENT_DEFECT,0.06281493515559078,-1,1
C33-066,L33,NORMAL,-0.11294736302533942,1,0
C10-038,L10,NORMAL,-0.10861267969196259,1,0
C16-074,L16,NORMAL,-0.12990144295743328,1,0
C06-050,L06,NORMAL,-0.13697792664814623,1,0
C35-002,L35,NORMAL,-0.11357236857272118,1,0
C27-075,L27,NORMAL,-0.09372134008968203,1,0
C33-043,L33,NORMAL,-0.08259690589245938,1,0
C32-082,L32,NORMAL,-0.1350457525101828,1,0
C45-054,L45,NORMAL,-0.12656023111567405,1,0
C44-095,L44,NORMAL,-0.12543373523088114,1,0
C46-098,L46,NORMAL,-0.09409717489446107,1,0
C10-049,L10,NORMAL,-0.11434872443890431,1,0
C26-070,L26,NORMAL,-0.10723559895060353,1,0
C17-017,L17,NORMAL,-0.04623031603721134,1,0
C42-094,L42,NORMAL,-0.09481488604742211,1,0
C45-050,L45,LATENT_DEFECT,-0.0018813522267410177,1,0
C32-049,L32,NORMAL,-0.09759357016303982,1,0
C31-002,L31,NORMAL,-0.09306000227477285,1,0
C44-008,L44,NORMAL,-0.1297533430588404,1,0
C22-069,L22,NORMAL,-0.10101889750619597,1,0
C04-083,L04,LATENT_DEFECT,0.05022557555429319,-1,1
C43-022,L43,NORMAL,-0.09730018374041893,1,0
C26-061,L26,NORMAL,-0.07793803535641514,1,0
C30-094,L30,NORMAL,-0.11399528884289162,1,0
C28-069,L28,NORMAL,-0.129168214517842,1,0
C32-001,L32,NORMAL,-0.10477306491438526,1,0
C10-076,L10,NORMAL,-0.12634605585906705,1,0
C11-018,L11,NORMAL,-0.12537469282082037,1,0
C10-005,L10,NORMAL,-0.12131228459375382,1,0
C08-085,L08,NORMAL,-0.05614584096086245,1,0
C43-032,L43,NORMAL,-0.08955753406170214,1,0
C33-053,L33,NORMAL,-0.09697835097273588,1,0
C28-034,L28,NORMAL,-0.11488426303254912,1,0
C48-036,L48,NORMAL,-0.10217146188703785,1,0
C16-089,L16,NORMAL,-0.13538504111341537,1,0
C24-041,L24,NORMAL,-0.1152231429948366,1,0
C04-063,L04,NORMAL,-0.04440977524546025,1,0
C18-053,L18,NORMAL,-0.1414624040882298,1,0
C47-010,L47,NORMAL,-0.09052167495244245,1,0
C43-084,L43,NORMAL,-0.10438755707306074,1,0
C24-063,L24,NORMAL,-0.10791913214637472,1,0
C06-024,L06,NORMAL,-0.0955509479977007,1,0
C33-094,L33,NORMAL,-0.07300169334399764,1,0
C08-074,L08,NORMAL,-0.03451453471093002,1,0
C30-025,L30,NORMAL,-0.12369270390663151,1,0
C44-055,L44,NORMAL,-0.13257401587892054,1,0
C48-048,L48,NORMAL,-0.1321130554964453,1,0
C45-031,L45,NORMAL,-0.11805528407554716,1,0
C46-032,L46,NORMAL,-0.11185763150209949,1,0
C04-010,L04,NORMAL,-0.08408025888572912,1,0
C39-098,L39,LATENT_DEFECT,0.0016083262886135152,-1,1
C31-045,L31,NORMAL,-0.09766038485942102,1,0
C30-039,L30,NORMAL,-0.1135624993579451,1,0
C17-009,L17,NORMAL,-0.11136462700560545,1,0
C06-056,L06,NORMAL,-0.10931521335760458,1,0
C28-018,L28,NORMAL,-0.11803201910907973,1,0
C08-090,L08,NORMAL,-0.057779959991956786,1,0
C27-082,L27,NORMAL,-0.12916203178820568,1,0
C19-025,L19,NORMAL,-0.11551467159583012,1,0
C40-009,L40,OBVIOUS_FAILURE,0.12224919494106168,-1,1
C32-037,L32,NORMAL,-0.11684214690460981,1,0
C42-099,L42,NORMAL,-0.11616210057559645,1,0
C24-025,L24,NORMAL,-0.0922429121567428,1,0
C40-050,L40,NORMAL,-0.11296027957215593,1,0
C31-047,L31,NORMAL,-0.11148179676837083,1,0
C17-040,L17,NORMAL,-0.12115317815020876,1,0
C04-041,L04,NORMAL,-0.11076186488037498,1,0
C18-069,L18,NORMAL,-0.05508393372719611,1,0
C11-040,L11,NORMAL,-0.09341432816750672,1,0
C42-046,L42,NORMAL,-0.09363153269016239,1,0
C44-023,L44,NORMAL,-0.10870606755191375,1,0
C42-024,L42,LATENT_DEFECT,0.022543274939752944,-1,1
C25-072,L25,NORMAL,-0.08501470624393281,1,0
C22-046,L22,NORMAL,-0.08447998897365527,1,0
C21-032,L21,NORMAL,-0.1186355975801327,1,0
C08-073,L08,NORMAL,-0.05913286675857837,1,0
C16-068,L16,NORMAL,-0.10520047689153805,1,0
C08-058,L08,LATENT_DEFECT,0.054016063104858736,-1,1
C19-068,L19,NORMAL,-0.08814794223035094,1,0
C25-054,L25,NORMAL,-0.09901561721348362,1,0
C21-036,L21,NORMAL,-0.013533924208281312,1,0
C10-071,L10,NORMAL,-0.1305788166330446,1,0
C45-024,L45,NORMAL,-0.08694211087457249,1,0
C25-097,L25,NORMAL,-0.10744088543027108,1,0
C45-057,L45,NORMAL,-0.1131539483087649,1,0
C27-050,L27,NORMAL,-0.139235794862206,1,0
C24-057,L24,NORMAL,-0.10902980575081922,1,0
C32-095,L32,NORMAL,-0.1258579340613442,1,0
C27-056,L27,NORMAL,-0.13117730035765413,1,0
C45-018,L45,NORMAL,-0.11166180835999168,1,0
C24-051,L24,NORMAL,-0.08177420036911681,1,0
C28-100,L28,NORMAL,-0.07564834178633084,1,0
C24-053,L24,NORMAL,-0.08697167458772842,1,0
C47-048,L47,NORMAL,-0.05770185455902127,1,0
C04-080,L04,NORMAL,-0.11436197947280591,1,0
C22-073,L22,NORMAL,-0.10863722014360483,1,0
C18-015,L18,LATENT_DEFECT,-0.04274547560412029,1,0
C30-053,L30,NORMAL,-0.12812427472967147,1,0
C35-021,L35,NORMAL,-0.10474134239005256,1,0
C42-020,L42,NORMAL,-0.08841334865393163,1,0
C48-071,L48,NORMAL,-0.09280195092343368,1,0
C33-006,L33,NORMAL,-0.09345502518796328,1,0
C05-034,L05,NORMAL,-0.06325243780586304,1,0
C22-041,L22,LATENT_DEFECT,0.05140020199872952,-1,1
C19-034,L19,LATENT_DEFECT,-0.003342091327485752,1,0
C19-029,L19,NORMAL,-0.10207266335806825,1,0
C18-024,L18,NORMAL,-0.11635141347291594,1,0
C27-032,L27,NORMAL,-0.13587163103084804,1,0
C24-015,L24,NORMAL,-0.11938589421618412,1,0
C11-005,L11,NORMAL,-0.11236644565032855,1,0
C50-059,L50,NORMAL,-0.09010502910988588,1,0
C38-096,L38,NORMAL,-0.11774852758812304,1,0
C31-097,L31,LATENT_DEFECT,0.037878851401006663,-1,1
C39-035,L39,NORMAL,-0.08555845286224789,1,0
C31-059,L31,NORMAL,-0.11272957068359774,1,0
C25-085,L25,NORMAL,-0.08082395011384808,1,0
C18-095,L18,NORMAL,-0.11788233010611754,1,0
C18-029,L18,NORMAL,-0.12133126053928422,1,0
C50-006,L50,NORMAL,-0.0820278800046132,1,0
C40-024,L40,NORMAL,-0.11254468702417092,1,0
C28-084,L28,NORMAL,-0.11631233009897346,1,0
C45-002,L45,NORMAL,-0.09519538424146906,1,0
C44-082,L44,NORMAL,-0.1229163907340518,1,0
C46-030,L46,NORMAL,-0.09107063109249608,1,0
C16-053,L16,NORMAL,-0.11436323391027836,1,0
C05-073,L05,NORMAL,-0.09298047357332956,1,0
C04-039,L04,LATENT_DEFECT,0.01768345183541986,-1,1
C48-038,L48,NORMAL,-0.11650199403799699,1,0
C17-014,L17,NORMAL,-0.09282878325297206,1,0
C04-091,L04,NORMAL,-0.09900454867913117,1,0
C50-046,L50,NORMAL,-0.09545004938508644,1,0
C24-006,L24,NORMAL,-0.09826213793153188,1,0
C43-081,L43,NORMAL,-0.109690709996628,1,0
C45-014,L45,NORMAL,-0.13131979774032992,1,0
C30-028,L30,NORMAL,-0.05514228813125077,1,0
C22-056,L22,NORMAL,-0.10526531284412854,1,0
C25-025,L25,NORMAL,-0.11178362901598654,1,0
C06-017,L06,NORMAL,-0.1026280917822463,1,0
C11-011,L11,NORMAL,-0.1193010657488549,1,0
C28-081,L28,NORMAL,-0.1415086246716709,1,0
C10-100,L10,NORMAL,-0.12101303448345418,1,0
C43-087,L43,NORMAL,-0.12525791746388737,1,0
C30-057,L30,NORMAL,-0.09319725116912247,1,0
C25-089,L25,NORMAL,-0.05498698100705074,1,0
C27-020,L27,NORMAL,-0.09931276172030118,1,0
C38-087,L38,NORMAL,-0.12136650398413534,1,0
C50-100,L50,NORMAL,-0.07939319273075585,1,0
C32-077,L32,NORMAL,-0.11117885843837244,1,0
C27-041,L27,NORMAL,-0.13125811257730485,1,0
C24-018,L24,NORMAL,-0.09813261497723419,1,0
C41-082,L41,NORMAL,-0.10198603275999185,1,0
C48-042,L48,NORMAL,-0.12049093869024591,1,0
C26-017,L26,NORMAL,-0.07074022987002793,1,0
C35-018,L35,NORMAL,-0.11864687483189512,1,0
C44-034,L44,NORMAL,-0.11872187319158595,1,0
C28-077,L28,NORMAL,-0.14181863341698825,1,0
C22-098,L22,NORMAL,-0.09713582169174845,1,0
C27-043,L27,NORMAL,-0.12677429175060906,1,0
C40-040,L40,NORMAL,-0.10902145030881932,1,0
C19-054,L19,LATENT_DEFECT,0.06701080232724543,-1,1
C41-036,L41,LATENT_DEFECT,0.03348965036221763,-1,1
C17-051,L17,NORMAL,-0.130326162369506,1,0
C42-006,L42,NORMAL,-0.07824952983243028,1,0
C06-035,L06,NORMAL,-0.12124320785665266,1,0
C17-033,L17,NORMAL,-0.11574244424031005,1,0
C50-091,L50,NORMAL,-0.07488423653252091,1,0
C22-057,L22,NORMAL,-0.05275980249455087,1,0
C45-001,L45,NORMAL,-0.09791137462101157,1,0
C39-046,L39,NORMAL,-0.08415523543529613,1,0
C24-010,L24,NORMAL,-0.10120960099196397,1,0
C21-066,L21,NORMAL,-0.10002120362541789,1,0
C33-057,L33,NORMAL,-0.08104232002551887,1,0
C21-063,L21,NORMAL,-0.0670705541577834,1,0
C41-017,L41,NORMAL,-0.04641379231650222,1,0
C22-068,L22,NORMAL,-0.10136527859247935,1,0
C26-093,L26,NORMAL,-0.10977678197379687,1,0
C43-082,L43,NORMAL,-0.09839874463790416,1,0
C18-085,L18,NORMAL,-0.12802988648270242,1,0
C05-044,L05,NORMAL,-0.09096830235731518,1,0
C50-032,L50,NORMAL,-0.09990714631983705,1,0
C18-051,L18,NORMAL,-0.1211434132680671,1,0
C42-083,L42,NORMAL,-0.09732742421415125,1,0
C17-018,L17,NORMAL,-0.0959887760956496,1,0
C48-017,L48,NORMAL,-0.08524359869884479,1,0
C40-003,L40,NORMAL,-0.13568516367767286,1,0
C06-065,L06,NORMAL,-0.11747517229701382,1,0
C04-076,L04,NORMAL,-0.046209040016238156,1,0
C39-093,L39,NORMAL,-0.09947128316391185,1,0
C08-096,L08,NORMAL,-0.061943205137846735,1,0
C44-068,L44,OBVIOUS_FAILURE,0.18293505704150426,-1,1
C35-025,L35,LATENT_DEFECT,0.018073760577213882,-1,1
C47-067,L47,NORMAL,-0.0969414252870095,1,0
C08-097,L08,NORMAL,-0.06419973792450184,1,0
C25-066,L25,NORMAL,-0.08836025234246553,1,0
C47-021,L47,LATENT_DEFECT,0.006367399670007545,-1,1
C31-004,L31,NORMAL,-0.0952820445316247,1,0
C11-096,L11,NORMAL,-0.11327470573779874,1,0
C33-010,L33,NORMAL,-0.10332863348316973,1,0
C24-097,L24,NORMAL,-0.10929426330328307,1,0
C30-022,L30,NORMAL,-0.12706091828502136,1,0
C18-073,L18,NORMAL,-0.12688667327324687,1,0
C48-097,L48,NORMAL,-0.11046707033099107,1,0
C38-027,L38,NORMAL,-0.11481835879532687,1,0
C27-049,L27,NORMAL,-0.14333420767305843,1,0
C04-037,L04,NORMAL,-0.08934122683275408,1,0
C42-011,L42,NORMAL,-0.10433242111457425,1,0
C44-044,L44,OBVIOUS_FAILURE,0.1656534444141622,-1,1
C33-044,L33,NORMAL,-0.10186302283326665,1,0
C44-080,L44,NORMAL,-0.11105212340766574,1,0
C19-078,L19,NORMAL,-0.09693115007106545,1,0
C27-072,L27,NORMAL,-0.12887531136699465,1,0
C22-023,L22,NORMAL,-0.10339837449257411,1,0
C42-087,L42,NORMAL,-0.05890706373503923,1,0
C35-040,L35,NORMAL,-0.11131292612665356,1,0
C40-005,L40,NORMAL,-0.09675475465035993,1,0
C30-093,L30,NORMAL,-0.12583689643073998,1,0
C16-076,L16,NORMAL,-0.13696730997732098,1,0
C43-009,L43,OBVIOUS_FAILURE,0.16573507817719146,-1,1
C17-029,L17,NORMAL,-0.12335802465600582,1,0
C10-013,L10,NORMAL,-0.08360999722373857,1,0
C27-017,L27,NORMAL,-0.11849808164303721,1,0
C28-050,L28,NORMAL,-0.09516284426680088,1,0
C18-026,L18,NORMAL,-0.09755535880922567,1,0
C16-017,L16,NORMAL,-0.13022214527503467,1,0
